Order ID,Order Date,Year,Month,Day,Segment,Category,Sub-Category,Region,Sales,Profit,Quantity,Discount
ORD-00259,2023-08-16,2023,Aug,16,Consumer,Furniture,Tables,East,634.82,19.29,9,0.4
ORD-00260,2023-07-28,2023,Jul,28,Consumer,Furniture,Chairs,Central,1771.05,281.24,7,0
ORD-00261,2023-02-13,2023,Feb,13,Corporate,Technology,Computers,West,1747.21,205.27,5,0
ORD-00262,2023-05-18,2023,May,18,Consumer,Furniture,Furnishings,Central,1027.45,93.83,6,0.4
ORD-00263,2023-05-09,2023,May,9,Home Office,Office Supplies,Envelopes,West,245.07,39.76,7,0
ORD-00264,2023-06-20,2023,Jun,20,Home Office,Technology,Accessories,South,1047.8,168.82,10,0
ORD-00265,2023-12-22,2023,Dec,22,Consumer,Furniture,Furnishings,Central,809.63,114.4,4,0.4
ORD-00266,2023-06-16,2023,Jun,16,Consumer,Office Supplies,Supplies,Central,115.05,21.85,9,0.1
ORD-00267,2023-04-03,2023,Apr,3,Corporate,Technology,Copiers,West,1254.72,319.26,2,0.1
ORD-00268,2023-07-29,2023,Jul,29,Corporate,Furniture,Bookcases,West,744.51,203.34,7,0
ORD-00269,2023-02-07,2023,Feb,7,Consumer,Technology,Copiers,South,1464.57,248.16,9,0.2
ORD-00270,2023-11-01,2023,Nov,1,Corporate,Furniture,Tables,Central,599.45,139.11,7,0
ORD-00271,2023-06-19,2023,Jun,19,Home Office,Technology,Phones,East,896.18,134.75,7,0.1
ORD-00272,2023-08-26,2023,Aug,26,Corporate,Technology,Computers,Central,2370.42,-217.54,7,0.4
ORD-00273,2023-02-13,2023,Feb,13,Consumer,Office Supplies,Storage,Central,189.89,17.42,9,0.4
ORD-00274,2023-09-05,2023,Sep,5,Consumer,Furniture,Furnishings,Central,432.85,129.31,2,0
ORD-00275,2023-01-12,2023,Jan,12,Home Office,Technology,Computers,West,1409.41,238.71,7,0
ORD-00276,2023-08-25,2023,Aug,25,Consumer,Technology,Computers,West,1657.76,61.02,10,0.3
ORD-00277,2023-04-12,2023,Apr,12,Consumer,Technology,Phones,West,790.54,186.48,9,0
ORD-00278,2023-04-06,2023,Apr,6,Consumer,Furniture,Chairs,Central,1446.78,32.53,6,0.4
ORD-00279,2023-11-02,2023,Nov,2,Consumer,Technology,Phones,Central,1082.21,50.53,5,0.4
ORD-00280,2023-11-11,2023,Nov,11,Corporate,Technology,Accessories,East,855.95,110.78,3,0
ORD-00281,2023-09-19,2023,Sep,19,Consumer,Technology,Copiers,South,750.58,172.5,8,0
ORD-00282,2023-05-28,2023,May,28,Consumer,Furniture,Furnishings,East,1774.08,374.05,4,0
ORD-00283,2023-07-16,2023,Jul,16,Home Office,Technology,Copiers,South,1745.97,212.55,8,0.3
ORD-00284,2023-09-08,2023,Sep,8,Consumer,Technology,Computers,Central,445.23,77.98,3,0.1
ORD-00285,2023-08-23,2023,Aug,23,Corporate,Office Supplies,Envelopes,East,288.49,69.03,6,0.1
ORD-00286,2023-10-05,2023,Oct,5,Home Office,Furniture,Furnishings,West,1982.82,552.65,4,0
ORD-00287,2023-06-02,2023,Jun,2,Home Office,Furniture,Bookcases,Central,1768.5,351.13,2,0
ORD-00288,2023-05-02,2023,May,2,Consumer,Office Supplies,Fasteners,South,134.74,39.33,4,0
ORD-00289,2023-01-31,2023,Jan,31,Corporate,Technology,Computers,Central,2333.11,252.26,5,0.1
ORD-00290,2023-09-21,2023,Sep,21,Home Office,Technology,Phones,West,2300.73,409.69,5,0.3
ORD-00291,2023-12-02,2023,Dec,2,Consumer,Office Supplies,Art,West,340.91,80.32,7,0.1
ORD-00292,2023-09-08,2023,Sep,8,Consumer,Technology,Copiers,South,1281.72,241.95,5,0
ORD-00293,2023-12-22,2023,Dec,22,Home Office,Technology,Copiers,Central,1541,427.4,8,0
ORD-00294,2023-11-22,2023,Nov,22,Corporate,Technology,Phones,South,814.57,124.39,8,0.3
ORD-00295,2023-05-18,2023,May,18,Consumer,Furniture,Tables,South,1644.35,151.95,8,0
ORD-00296,2023-01-09,2023,Jan,9,Consumer,Office Supplies,Envelopes,South,72.26,-1.11,3,0.3
ORD-00297,2023-11-29,2023,Nov,29,Consumer,Office Supplies,Labels,East,319.43,16.69,3,0.1
ORD-00298,2023-01-27,2023,Jan,27,Consumer,Furniture,Tables,South,1421.22,114.11,8,0
ORD-00299,2023-02-09,2023,Feb,9,Consumer,Furniture,Furnishings,East,333.55,66.92,7,0.2
ORD-00300,2023-12-22,2023,Dec,22,Consumer,Furniture,Furnishings,East,1547.68,166.94,6,0
ORD-00301,2023-06-03,2023,Jun,3,Consumer,Office Supplies,Storage,West,97.86,23.95,3,0
ORD-00302,2023-08-14,2023,Aug,14,Consumer,Furniture,Tables,South,1355.01,152.02,2,0.4
ORD-00303,2023-02-21,2023,Feb,21,Consumer,Furniture,Furnishings,Central,1938.26,375.23,4,0.2
ORD-00304,2023-05-22,2023,May,22,Corporate,Furniture,Bookcases,East,1744.46,149.1,10,0.1
ORD-00305,2023-09-18,2023,Sep,18,Consumer,Technology,Phones,West,1367.3,198.38,10,0
ORD-00306,2023-02-06,2023,Feb,6,Corporate,Office Supplies,Fasteners,Central,121.89,3.49,3,0.3
ORD-00307,2023-08-30,2023,Aug,30,Home Office,Office Supplies,Binders,East,77.21,3.15,1,0.1
ORD-00308,2023-07-23,2023,Jul,23,Consumer,Technology,Copiers,South,1780.11,450.27,9,0
ORD-00309,2023-11-12,2023,Nov,12,Consumer,Furniture,Chairs,West,1956.85,439.95,7,0
ORD-00310,2023-10-28,2023,Oct,28,Corporate,Office Supplies,Paper,Central,336.1,15.34,2,0.1
ORD-00311,2023-08-11,2023,Aug,11,Consumer,Technology,Phones,Central,1708.83,191.82,3,0
ORD-00312,2023-12-26,2023,Dec,26,Consumer,Technology,Accessories,Central,713.09,201.4,5,0
ORD-00313,2023-03-02,2023,Mar,2,Corporate,Furniture,Furnishings,Central,1200.08,266.81,10,0.1
ORD-00314,2023-11-18,2023,Nov,18,Consumer,Technology,Accessories,East,1376.72,246.81,5,0
ORD-00315,2023-02-22,2023,Feb,22,Home Office,Technology,Phones,West,1857.86,170.72,1,0
ORD-00316,2023-05-06,2023,May,6,Consumer,Technology,Computers,West,2237.66,513.04,7,0
ORD-00317,2023-04-25,2023,Apr,25,Consumer,Technology,Accessories,Central,2027.86,24.82,1,0.2
ORD-00318,2023-04-02,2023,Apr,2,Consumer,Technology,Phones,South,517.51,58.91,5,0.4
ORD-00319,2023-06-17,2023,Jun,17,Consumer,Technology,Accessories,West,961.73,220.9,4,0.1
ORD-00320,2023-08-26,2023,Aug,26,Consumer,Office Supplies,Art,West,128.91,-8.19,9,0.3
ORD-00321,2023-06-27,2023,Jun,27,Corporate,Technology,Phones,Central,382.92,60.97,5,0.3
ORD-00322,2023-02-23,2023,Feb,23,Consumer,Office Supplies,Supplies,South,435.33,118.47,2,0
ORD-00323,2023-01-23,2023,Jan,23,Home Office,Office Supplies,Appliances,South,336.92,34.97,2,0.2
ORD-00324,2023-10-25,2023,Oct,25,Consumer,Furniture,Furnishings,East,1314.38,259.52,3,0
ORD-00325,2023-05-02,2023,May,2,Consumer,Office Supplies,Supplies,Central,192.23,17.89,4,0.1
ORD-00326,2023-03-11,2023,Mar,11,Corporate,Technology,Computers,East,707.93,-24.93,2,0.4
ORD-00327,2023-10-02,2023,Oct,2,Consumer,Office Supplies,Envelopes,Central,247.15,25.81,5,0
ORD-00328,2023-12-27,2023,Dec,27,Corporate,Furniture,Bookcases,West,473.24,137.93,7,0.1
ORD-00329,2023-09-20,2023,Sep,20,Consumer,Furniture,Tables,East,1919.52,57.79,9,0.4
ORD-00330,2023-05-08,2023,May,8,Consumer,Furniture,Tables,East,340.09,22.21,7,0.1
ORD-00331,2023-07-10,2023,Jul,10,Corporate,Office Supplies,Paper,Central,418.79,35.97,2,0
ORD-00332,2023-04-12,2023,Apr,12,Home Office,Technology,Computers,East,2185.63,28.59,8,0.2
ORD-00333,2023-01-26,2023,Jan,26,Consumer,Technology,Copiers,South,438.82,-10.24,4,0.3
ORD-00334,2023-04-06,2023,Apr,6,Consumer,Technology,Computers,East,1605.14,328.68,8,0.1
ORD-00335,2023-07-30,2023,Jul,30,Home Office,Technology,Phones,Central,1144.12,-18.47,9,0.3
ORD-00336,2023-05-08,2023,May,8,Corporate,Office Supplies,Binders,South,367.56,40.25,8,0.2
ORD-00337,2023-06-26,2023,Jun,26,Home Office,Technology,Copiers,Central,738.73,104.32,1,0.2
ORD-00338,2023-05-24,2023,May,24,Consumer,Office Supplies,Appliances,Central,361.87,106.02,2,0.1
ORD-00339,2023-05-07,2023,May,7,Corporate,Furniture,Chairs,West,1287.16,33.21,3,0.3
ORD-00340,2023-04-01,2023,Apr,1,Consumer,Furniture,Bookcases,East,1501.8,354.19,10,0.2
ORD-00341,2023-03-14,2023,Mar,14,Corporate,Furniture,Furnishings,Central,614.94,64.18,4,0
ORD-00342,2023-11-05,2023,Nov,5,Consumer,Technology,Phones,Central,2211.2,547.8,6,0.1
ORD-00343,2023-04-01,2023,Apr,1,Home Office,Office Supplies,Fasteners,East,80.28,23.21,9,0
ORD-00344,2023-07-06,2023,Jul,6,Home Office,Technology,Copiers,East,1051.44,17.71,3,0.2
ORD-00345,2023-08-12,2023,Aug,12,Corporate,Office Supplies,Fasteners,West,339.32,13.67,10,0.2
ORD-00346,2023-03-31,2023,Mar,31,Consumer,Office Supplies,Labels,West,139.17,46.79,10,0
ORD-00347,2023-07-20,2023,Jul,20,Home Office,Office Supplies,Binders,West,299.7,60.75,2,0.1
ORD-00348,2023-09-12,2023,Sep,12,Consumer,Office Supplies,Art,Central,443.34,111.62,2,0
ORD-00349,2023-12-29,2023,Dec,29,Corporate,Office Supplies,Fasteners,South,76.31,7.43,2,0.1
ORD-00350,2023-06-29,2023,Jun,29,Consumer,Furniture,Chairs,East,968.37,185.6,7,0.3
ORD-00351,2023-09-10,2023,Sep,10,Home Office,Technology,Copiers,East,2033.47,150.31,2,0.1
ORD-00352,2023-01-18,2023,Jan,18,Consumer,Furniture,Chairs,East,894.24,-23.75,2,0.3
ORD-00353,2023-10-08,2023,Oct,8,Home Office,Office Supplies,Fasteners,South,338.3,62.4,3,0.3
ORD-00354,2023-11-07,2023,Nov,7,Home Office,Furniture,Chairs,Central,665.32,93.48,9,0.1
ORD-00355,2023-10-04,2023,Oct,4,Consumer,Furniture,Tables,East,403.39,-31.68,6,0.4
ORD-00356,2023-01-02,2023,Jan,2,Consumer,Furniture,Furnishings,West,482.94,36.76,5,0.1
ORD-00357,2023-02-11,2023,Feb,11,Consumer,Furniture,Furnishings,South,1141.68,62.34,9,0.1
ORD-00358,2023-07-18,2023,Jul,18,Consumer,Office Supplies,Fasteners,West,240.5,35.77,5,0.1
ORD-00359,2023-04-26,2023,Apr,26,Home Office,Technology,Computers,East,550.99,109.21,7,0.2
ORD-00360,2023-10-29,2023,Oct,29,Consumer,Furniture,Furnishings,South,1942.25,67.27,4,0.4
ORD-00361,2023-09-01,2023,Sep,1,Consumer,Technology,Phones,West,619.96,-45.46,3,0.4
ORD-00362,2023-04-19,2023,Apr,19,Corporate,Furniture,Furnishings,East,1980.31,-30.66,3,0.3
ORD-00363,2023-11-01,2023,Nov,1,Consumer,Office Supplies,Paper,East,218.7,17.29,5,0.3
ORD-00364,2023-09-24,2023,Sep,24,Consumer,Office Supplies,Appliances,South,114.53,13.75,10,0
ORD-00365,2023-10-26,2023,Oct,26,Corporate,Office Supplies,Paper,East,369.01,80.09,5,0.2
ORD-00366,2023-07-16,2023,Jul,16,Corporate,Technology,Copiers,East,723.54,-22.55,10,0.3
ORD-00367,2023-12-15,2023,Dec,15,Corporate,Furniture,Bookcases,West,402.81,51.81,6,0.4
ORD-00368,2023-01-11,2023,Jan,11,Consumer,Office Supplies,Labels,Central,390.6,133.81,4,0
ORD-00369,2023-03-10,2023,Mar,10,Consumer,Office Supplies,Fasteners,Central,347.49,45.43,4,0
ORD-00370,2023-07-28,2023,Jul,28,Corporate,Office Supplies,Fasteners,East,266.77,26.07,9,0
ORD-00371,2023-07-26,2023,Jul,26,Consumer,Office Supplies,Binders,West,144.86,37.08,4,0.1
ORD-00372,2023-01-17,2023,Jan,17,Consumer,Office Supplies,Art,Central,211.24,3.46,2,0.4
ORD-00373,2023-12-15,2023,Dec,15,Consumer,Technology,Copiers,West,2296.24,88.31,6,0.4
ORD-00374,2023-06-26,2023,Jun,26,Consumer,Office Supplies,Paper,Central,82.38,10.21,10,0
ORD-00375,2023-04-20,2023,Apr,20,Home Office,Technology,Computers,Central,1679.92,526.57,1,0
ORD-00376,2023-08-31,2023,Aug,31,Home Office,Technology,Phones,West,883.52,196.53,5,0.1
ORD-00377,2023-08-05,2023,Aug,5,Home Office,Office Supplies,Envelopes,Central,154.48,32.88,10,0.1
ORD-00378,2023-07-23,2023,Jul,23,Corporate,Furniture,Bookcases,Central,821.44,172.56,6,0
ORD-00379,2023-05-22,2023,May,22,Corporate,Office Supplies,Labels,Central,143.2,39.08,10,0.1
ORD-00380,2023-07-26,2023,Jul,26,Corporate,Technology,Phones,South,2369.95,651.42,7,0.1
ORD-00381,2023-07-18,2023,Jul,18,Corporate,Technology,Computers,Central,1829.47,393.9,8,0.1
ORD-00382,2023-12-10,2023,Dec,10,Consumer,Furniture,Tables,West,813.56,-69.52,5,0.4
ORD-00383,2023-10-14,2023,Oct,14,Corporate,Furniture,Bookcases,East,693.39,160.13,5,0.1
ORD-00384,2023-08-04,2023,Aug,4,Corporate,Furniture,Bookcases,Central,1099.12,227.57,10,0
ORD-00385,2023-10-25,2023,Oct,25,Home Office,Furniture,Tables,East,1777.4,129.85,7,0.3
ORD-00386,2023-01-28,2023,Jan,28,Home Office,Furniture,Tables,Central,1007.44,-81.93,3,0.4
ORD-00387,2023-02-11,2023,Feb,11,Consumer,Technology,Computers,Central,1645.83,332.55,4,0
ORD-00388,2023-03-28,2023,Mar,28,Corporate,Furniture,Chairs,West,1352.33,52.63,8,0.3
ORD-00389,2023-07-16,2023,Jul,16,Consumer,Technology,Accessories,East,2159.55,75.23,1,0.1
ORD-00390,2023-11-17,2023,Nov,17,Corporate,Furniture,Bookcases,Central,536.6,35.36,5,0.3
ORD-00391,2023-03-27,2023,Mar,27,Consumer,Furniture,Bookcases,South,1542.76,149.79,3,0.2
ORD-00392,2023-06-25,2023,Jun,25,Home Office,Technology,Computers,West,2271.43,-147.27,4,0.3
ORD-00393,2023-03-09,2023,Mar,9,Consumer,Furniture,Tables,East,935.87,169.68,5,0
ORD-00394,2023-10-01,2023,Oct,1,Corporate,Technology,Phones,East,1683.87,156.64,2,0
ORD-00395,2023-08-02,2023,Aug,2,Consumer,Furniture,Bookcases,South,1499.14,326.37,1,0.1
ORD-00396,2023-06-04,2023,Jun,4,Consumer,Furniture,Bookcases,West,1023.63,223.28,10,0
ORD-00397,2023-03-02,2023,Mar,2,Consumer,Office Supplies,Envelopes,West,302.2,76.91,4,0.1
ORD-00398,2023-07-03,2023,Jul,3,Corporate,Furniture,Chairs,South,1849.4,-56.85,1,0.4
ORD-00399,2023-01-07,2023,Jan,7,Corporate,Office Supplies,Envelopes,West,430.89,118.65,2,0
ORD-00400,2023-05-12,2023,May,12,Corporate,Technology,Accessories,Central,1306.23,391.29,1,0
ORD-00401,2023-05-29,2023,May,29,Consumer,Technology,Copiers,East,569.52,47.05,3,0
ORD-00402,2023-12-06,2023,Dec,6,Corporate,Furniture,Furnishings,Central,1795.84,324.34,6,0
ORD-00403,2023-04-04,2023,Apr,4,Consumer,Technology,Copiers,Central,2047.24,196.48,3,0.4
ORD-00404,2023-02-27,2023,Feb,27,Consumer,Office Supplies,Storage,East,229.26,22.15,8,0.4
ORD-00405,2023-04-03,2023,Apr,3,Corporate,Office Supplies,Binders,West,254.6,-22.79,7,0.4
ORD-00406,2023-08-14,2023,Aug,14,Consumer,Furniture,Bookcases,East,1503.67,442.13,6,0.1
ORD-00407,2023-09-23,2023,Sep,23,Corporate,Technology,Phones,South,1700.12,272.22,7,0.1
ORD-00408,2023-03-18,2023,Mar,18,Home Office,Technology,Phones,East,1663.58,360.17,8,0
ORD-00409,2023-09-11,2023,Sep,11,Home Office,Furniture,Furnishings,Central,724.7,31.59,4,0.1
ORD-00410,2023-10-09,2023,Oct,9,Corporate,Technology,Computers,East,1295.89,-124.71,8,0.4
ORD-00411,2023-08-17,2023,Aug,17,Consumer,Office Supplies,Binders,East,224.5,51.73,1,0
ORD-00412,2023-02-16,2023,Feb,16,Corporate,Office Supplies,Labels,West,319.44,43.63,6,0.4
ORD-00413,2023-01-28,2023,Jan,28,Corporate,Office Supplies,Fasteners,South,342.9,59.42,2,0.2
ORD-00414,2023-02-19,2023,Feb,19,Corporate,Furniture,Bookcases,Central,1714.2,304.92,6,0.1
ORD-00415,2023-12-26,2023,Dec,26,Consumer,Office Supplies,Envelopes,West,382.66,-15.74,10,0.3
ORD-00416,2023-04-11,2023,Apr,11,Consumer,Office Supplies,Supplies,West,244.76,54.71,2,0.1
ORD-00417,2023-08-01,2023,Aug,1,Consumer,Technology,Phones,South,1292.49,439.76,1,0
ORD-00418,2023-09-29,2023,Sep,29,Corporate,Technology,Copiers,South,2224.12,593.37,3,0
ORD-00419,2023-03-07,2023,Mar,7,Consumer,Technology,Accessories,South,1215.24,126.23,6,0.1
ORD-00420,2023-05-31,2023,May,31,Consumer,Furniture,Furnishings,Central,1736.37,299.01,9,0.2
ORD-00421,2023-11-20,2023,Nov,20,Consumer,Furniture,Bookcases,Central,1867.6,644.25,3,0
ORD-00422,2023-09-15,2023,Sep,15,Corporate,Technology,Phones,Central,1501.75,168.26,9,0.3
ORD-00423,2023-05-27,2023,May,27,Home Office,Technology,Phones,East,430.42,40.6,1,0
ORD-00424,2023-04-13,2023,Apr,13,Consumer,Office Supplies,Labels,Central,127.35,33.93,5,0
ORD-00425,2023-04-15,2023,Apr,15,Corporate,Furniture,Furnishings,East,1355.06,312.28,9,0.1
ORD-00426,2023-07-19,2023,Jul,19,Consumer,Office Supplies,Labels,East,422.21,17.93,6,0.3
ORD-00427,2023-10-10,2023,Oct,10,Consumer,Office Supplies,Art,South,385.73,70.93,9,0.2
ORD-00428,2023-11-05,2023,Nov,5,Consumer,Office Supplies,Art,Central,241.65,31.53,3,0
ORD-00429,2023-09-21,2023,Sep,21,Consumer,Furniture,Bookcases,Central,538.51,16.98,8,0.1
ORD-00430,2023-12-30,2023,Dec,30,Home Office,Furniture,Bookcases,East,1619.75,263.13,10,0.1
ORD-00431,2023-10-09,2023,Oct,9,Consumer,Office Supplies,Fasteners,West,433.74,126.78,3,0
ORD-00432,2023-08-01,2023,Aug,1,Corporate,Technology,Accessories,West,2142.38,148.66,5,0.2
ORD-00433,2023-04-22,2023,Apr,22,Home Office,Technology,Copiers,East,608.87,61.09,10,0.2
ORD-00434,2023-11-15,2023,Nov,15,Consumer,Furniture,Bookcases,South,1858.77,342.36,9,0
ORD-00435,2023-05-25,2023,May,25,Consumer,Technology,Accessories,South,1351.18,368.25,4,0.1
ORD-00436,2023-06-14,2023,Jun,14,Consumer,Office Supplies,Storage,East,308.98,65.19,4,0.1
ORD-00437,2023-12-17,2023,Dec,17,Consumer,Furniture,Furnishings,East,1574.78,136.08,6,0
ORD-00438,2023-01-20,2023,Jan,20,Consumer,Furniture,Bookcases,East,1285.94,354.88,7,0.1
ORD-00439,2023-07-18,2023,Jul,18,Consumer,Technology,Accessories,East,1157.06,259.65,10,0
ORD-00440,2023-02-02,2023,Feb,2,Corporate,Technology,Phones,Central,2231.46,353.14,5,0
ORD-00441,2023-11-07,2023,Nov,7,Consumer,Office Supplies,Envelopes,South,221.35,46.04,9,0
ORD-00442,2023-04-23,2023,Apr,23,Consumer,Technology,Accessories,West,974.62,232.44,1,0.2
ORD-00443,2023-10-11,2023,Oct,11,Home Office,Furniture,Chairs,East,1282.17,96.2,2,0.3
ORD-00444,2023-06-06,2023,Jun,6,Consumer,Office Supplies,Fasteners,West,227.98,28.15,4,0
ORD-00445,2023-11-12,2023,Nov,12,Home Office,Furniture,Tables,East,1750.33,94.63,2,0.4
ORD-00446,2023-05-29,2023,May,29,Corporate,Furniture,Tables,South,1918.59,28.05,4,0.2
ORD-00447,2023-02-21,2023,Feb,21,Consumer,Furniture,Tables,Central,1136.25,166.36,5,0.2
ORD-00448,2023-12-22,2023,Dec,22,Corporate,Technology,Accessories,Central,2292.52,186.39,4,0
ORD-00449,2023-04-24,2023,Apr,24,Corporate,Technology,Accessories,Central,647.94,140.62,8,0.2
ORD-00450,2023-08-17,2023,Aug,17,Consumer,Furniture,Chairs,West,1404.53,431.59,3,0
ORD-00451,2023-10-03,2023,Oct,3,Consumer,Office Supplies,Paper,East,409.22,122.53,10,0
ORD-00452,2023-07-27,2023,Jul,27,Corporate,Furniture,Chairs,Central,1233.03,69.73,3,0.4
ORD-00453,2023-07-07,2023,Jul,7,Consumer,Office Supplies,Labels,West,247.66,46.35,9,0
ORD-00454,2023-01-06,2023,Jan,6,Corporate,Office Supplies,Storage,West,240.67,56.06,10,0
ORD-00455,2023-12-04,2023,Dec,4,Home Office,Furniture,Furnishings,Central,387.91,-22.28,5,0.4
ORD-00456,2023-07-09,2023,Jul,9,Consumer,Technology,Accessories,South,1317,155.43,1,0.4
ORD-00457,2023-11-29,2023,Nov,29,Consumer,Technology,Accessories,Central,1534.37,278.79,7,0
ORD-00458,2023-07-07,2023,Jul,7,Corporate,Office Supplies,Paper,Central,214.25,36.3,6,0.1
ORD-00459,2023-06-26,2023,Jun,26,Consumer,Technology,Phones,West,1257.6,63.9,5,0.1
ORD-00460,2023-04-19,2023,Apr,19,Consumer,Furniture,Chairs,West,1016.55,177.36,8,0.2
ORD-00461,2023-12-12,2023,Dec,12,Consumer,Furniture,Tables,South,357.71,40.97,10,0
ORD-00462,2023-03-24,2023,Mar,24,Consumer,Technology,Computers,East,711.85,156.25,7,0
ORD-00463,2023-11-03,2023,Nov,3,Home Office,Technology,Accessories,East,812.1,92.72,3,0.4
ORD-00464,2023-04-23,2023,Apr,23,Home Office,Technology,Computers,Central,714.6,163.67,10,0.2
ORD-00465,2023-10-30,2023,Oct,30,Consumer,Technology,Computers,East,413.04,63.26,10,0.3
ORD-00466,2023-02-19,2023,Feb,19,Consumer,Office Supplies,Binders,East,107.23,34.69,9,0
ORD-00467,2023-01-01,2023,Jan,1,Home Office,Office Supplies,Supplies,South,212,56.89,7,0
ORD-00468,2023-04-28,2023,Apr,28,Home Office,Technology,Copiers,Central,1555.15,303.07,5,0
ORD-00469,2023-09-02,2023,Sep,2,Corporate,Office Supplies,Paper,Central,298.15,-0.12,1,0.3
ORD-00470,2023-12-30,2023,Dec,30,Corporate,Furniture,Chairs,East,950.05,204.92,6,0.1
ORD-00471,2023-07-29,2023,Jul,29,Consumer,Furniture,Bookcases,Central,1756.36,144.83,10,0.3
ORD-00472,2023-05-22,2023,May,22,Home Office,Technology,Computers,South,1481.45,-106.29,9,0.4
ORD-00473,2023-10-12,2023,Oct,12,Consumer,Office Supplies,Fasteners,South,350.13,98.71,8,0
ORD-00474,2023-12-25,2023,Dec,25,Home Office,Furniture,Furnishings,Central,1665.43,205.51,1,0
ORD-00475,2023-02-16,2023,Feb,16,Home Office,Technology,Copiers,East,507.84,66.08,10,0.1
ORD-00476,2023-01-20,2023,Jan,20,Corporate,Office Supplies,Supplies,Central,340.99,114.35,3,0
ORD-00477,2023-11-24,2023,Nov,24,Consumer,Furniture,Bookcases,West,376.46,73.82,1,0.1
ORD-00478,2023-07-04,2023,Jul,4,Consumer,Furniture,Tables,East,1994.65,50.55,7,0.3
ORD-00479,2023-07-27,2023,Jul,27,Corporate,Technology,Phones,East,1476.44,108.99,5,0.2
ORD-00480,2023-04-26,2023,Apr,26,Corporate,Furniture,Furnishings,East,758.66,50.59,9,0.3
ORD-00481,2023-02-07,2023,Feb,7,Consumer,Furniture,Chairs,Central,1791.87,389.61,7,0.1
ORD-00482,2023-10-16,2023,Oct,16,Consumer,Furniture,Bookcases,South,1465.08,307.86,5,0
ORD-00483,2023-02-04,2023,Feb,4,Consumer,Office Supplies,Art,West,374.46,70.39,9,0.3
ORD-00484,2023-10-02,2023,Oct,2,Consumer,Office Supplies,Art,Central,107.16,0.06,3,0.2
ORD-00485,2023-09-01,2023,Sep,1,Consumer,Furniture,Bookcases,West,1911.16,314.83,4,0.1
ORD-00486,2023-05-01,2023,May,1,Corporate,Office Supplies,Art,West,148.65,38.03,6,0.1
ORD-00487,2023-03-21,2023,Mar,21,Corporate,Furniture,Chairs,South,1351.23,417.48,6,0
ORD-00488,2023-11-14,2023,Nov,14,Consumer,Office Supplies,Labels,South,141.13,19.4,10,0.1
ORD-00489,2023-03-07,2023,Mar,7,Consumer,Office Supplies,Envelopes,East,261.94,42.51,3,0.3
ORD-00490,2023-08-23,2023,Aug,23,Home Office,Technology,Copiers,Central,1754.98,459.82,7,0
ORD-00491,2023-10-25,2023,Oct,25,Consumer,Technology,Accessories,West,1474.38,151.48,10,0.1
ORD-00492,2023-06-25,2023,Jun,25,Consumer,Technology,Computers,South,1777.92,139.69,7,0.2
ORD-00493,2023-05-24,2023,May,24,Consumer,Technology,Computers,East,1818.03,327.14,7,0.1
ORD-00494,2023-04-11,2023,Apr,11,Consumer,Office Supplies,Storage,South,376.54,72.98,3,0
ORD-00495,2023-11-19,2023,Nov,19,Consumer,Office Supplies,Envelopes,Central,166.87,31.3,3,0
ORD-00496,2023-01-31,2023,Jan,31,Consumer,Furniture,Chairs,South,1570.92,200.23,9,0.1
ORD-00497,2023-10-13,2023,Oct,13,Home Office,Furniture,Chairs,South,523.68,97.27,9,0.1
ORD-00498,2023-03-31,2023,Mar,31,Home Office,Furniture,Bookcases,South,1621.57,194.91,7,0.4
ORD-00499,2023-11-11,2023,Nov,11,Consumer,Technology,Computers,West,1657.96,155.67,10,0.2
ORD-00500,2023-10-20,2023,Oct,20,Consumer,Office Supplies,Paper,West,201.89,13.24,5,0.2
ORD-00501,2023-12-30,2023,Dec,30,Consumer,Technology,Accessories,South,1938.04,352.59,9,0.2
